SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Predicted_Churn,CustomerID
0,0,0,3.091042453358316,1,0,0,1,0,1,1,1,1,4.606669062111827,1,0,0,0,0,0,0,0,2227-JRSJX
0,0,0,4.290459441148391,1,1,1,1,1,1,1,1,1,4.752727750345706,1,0,0,1,0,1,0,0,0164-APGRB
0,1,0,3.4965075614664802,1,1,0,0,1,0,0,0,1,4.380775852772229,1,0,0,0,0,1,0,0,9465-RWMXL
0,0,0,3.5263605246161616,1,0,0,1,1,0,1,0,1,4.210645017918261,0,0,0,0,1,0,0,0,5951-AOFIH
0,1,1,3.1354942159291497,1,0,0,1,1,0,1,1,1,4.61561544384963,1,0,1,0,0,0,1,0,1956-YIFGE
0,1,1,4.276666119016055,1,1,1,0,1,0,1,1,0,4.668614358544626,1,0,0,1,0,1,0,0,3363-DTIVD
0,0,0,4.23410650459726,0,0,0,0,1,0,0,1,1,3.711130063048756,0,0,0,0,0,0,0,0,3893-JRNFS
1,1,0,3.332204510175204,1,1,0,1,1,0,0,1,1,4.570061008874523,1,0,0,0,0,1,0,0,0576-WNXXC
0,0,0,4.143134726391533,1,1,1,1,0,0,0,1,1,4.535820107853298,1,0,1,0,0,0,0,0,9480-BQJEI
0,0,0,4.290459441148391,1,1,0,1,1,1,1,1,1,4.4953553199808844,0,0,0,1,0,0,0,0,3649-JPUGY
0,0,0,3.4657359027997265,1,1,0,0,0,1,0,0,0,4.415219602029645,1,0,1,0,1,0,0,0,2040-OBMLJ
1,0,0,3.970291913552122,0,0,0,1,0,0,1,1,1,3.9150185144079446,0,0,0,0,0,1,0,0,0823-HSCDJ
0,0,0,3.044522437723423,1,0,0,0,0,0,0,0,1,2.990719731730447,0,1,0,0,1,0,0,0,5025-GOOKI
0,1,0,4.276666119016055,1,1,1,0,1,1,1,1,1,4.696381066041475,1,0,0,1,1,0,0,0,2798-NYLMZ
0,1,0,4.110873864173311,1,1,1,0,1,1,1,1,1,4.7045629298661265,1,0,0,0,0,0,0,0,2522-AHJXR
0,1,1,3.1780538303479458,1,1,0,1,0,1,0,0,0,4.1059436980654525,0,0,0,1,0,0,1,0,4500-HKANN
0,1,1,3.6375861597263857,1,0,0,0,0,0,1,1,0,4.523960130562548,1,0,1,0,1,0,0,0,0048-LUMLS
0,1,1,4.1588830833596715,1,1,1,0,0,0,1,1,1,4.611649152085801,1,0,1,0,1,0,0,0,8769-KKTPH
0,1,0,4.2626798770413155,1,1,0,1,1,1,1,1,1,4.7140245909001735,1,0,0,1,0,1,0,0,6297-NOOPG
0,1,1,3.4965075614664802,1,0,1,1,0,0,0,1,1,4.519612297626445,1,0,1,0,0,1,0,0,4377-VDHYI
0,0,0,2.9444389791664403,1,1,0,0,0,0,0,0,1,4.338597076746545,1,0,0,0,0,0,0,0,4360-PNRQB
1,1,0,3.9889840465642745,1,0,0,1,1,1,1,0,1,4.553876891600541,1,0,1,0,0,1,0,0,9972-VAFJJ
0,0,0,3.970291913552122,1,0,1,0,0,0,0,0,1,3.926911617921897,0,0,0,0,0,0,0,0,6075-QMNRR
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0726933146901194,0,1,0,0,0,0,1,0,3976-NLDEZ
0,0,0,4.0943445622221,1,0,0,0,0,0,0,0,1,3.054001181677967,0,1,0,1,0,0,0,0,1955-IBMMB
0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.276666119016055,1,0,0,0,0,1,0,0,3422-LYEPQ
0,1,1,3.7376696182833684,1,0,1,1,1,0,0,0,1,4.115779842942166,0,0,1,0,0,0,0,0,9720-JJJOR
0,1,0,4.2626798770413155,1,1,1,0,1,1,0,1,1,4.328098292648326,0,0,0,1,1,0,0,0,4654-ULTTN
0,0,0,4.248495242049359,1,1,1,0,1,1,1,1,1,4.458408804592688,0,0,0,1,1,0,0,0,0383-CLDDA
1,1,0,3.912023005428146,1,0,0,1,0,0,0,0,0,3.927896354584436,0,0,0,1,0,0,1,0,4039-PIMHX
0,0,0,3.4965075614664802,1,0,0,0,0,1,1,1,1,4.576770711466393,1,0,0,0,0,1,0,0,0963-ZBDRN
1,0,0,1.6094379124341003,1,1,0,0,0,0,0,0,0,3.907010463604602,0,0,0,0,0,0,1,0,2277-VWCNI
0,0,0,1.6094379124341003,1,0,0,0,0,0,0,0,1,3.0373539482448106,0,1,0,0,0,1,0,0,4396-KLSEH
0,0,0,2.302585092994046,1,0,1,0,1,1,0,1,1,4.237723145067448,0,0,0,0,0,0,0,0,0701-TJSEF
0,1,0,3.8066624897703196,1,1,1,0,1,0,0,0,1,4.4520190064939165,1,0,0,0,1,0,0,0,7398-LXGYX
0,0,0,3.2188758248682006,1,0,0,1,1,1,0,0,1,4.465333240800292,1,0,0,0,0,1,0,0,2960-NKRSO
0,0,0,0.6931471805599453,1,1,0,0,0,0,0,0,1,4.3208159036289855,1,0,0,0,0,0,1,0,3707-GNWHM
1,0,0,1.0986122886681098,0,0,0,0,1,0,0,0,1,3.4468078929142076,0,0,0,0,0,1,0,0,3677-IYRBF
0,1,1,3.9512437185814275,0,0,1,0,0,1,0,0,0,3.5610460826040513,0,0,0,1,0,0,0,0,7340-KEFQE
0,0,0,4.110873864173311,1,0,0,1,1,1,1,0,1,4.264790324535862,0,0,1,0,1,0,0,0,7581-EBBOU
1,0,0,3.4965075614664802,1,0,0,1,0,0,0,0,1,4.32280727501391,1,0,0,0,0,1,0,0,6022-UGGSO
0,1,1,4.143134726391533,1,0,0,0,0,0,0,0,0,3.075005454448499,0,1,0,1,1,0,0,0,2236-HILPA
0,0,0,1.3862943611198906,1,1,0,1,1,0,1,1,1,4.666735541646246,1,0,0,0,0,0,0,0,5052-PNLOS
0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,3.2714682749873716,0,0,0,0,0,0,1,0,6158-HDPXZ
0,0,0,4.290459441148391,1,1,0,1,1,1,1,1,0,4.472780997942346,0,0,0,1,0,0,0,0,7301-ABVAD
0,0,0,1.6094379124341003,1,1,0,0,0,0,0,0,1,4.3221439250725044,1,0,0,0,0,1,0,0,8083-YTZES
0,0,0,4.219507705176107,1,0,0,0,0,1,0,0,0,3.942552210462969,0,0,0,1,0,0,0,0,8587-XYZSF
0,1,1,3.828641396489095,0,0,0,1,1,1,0,1,0,3.9512437185814275,0,0,1,0,0,0,0,0,1094-BKOSX
0,1,0,4.290459441148391,1,1,1,1,1,1,1,1,1,4.745801315727837,1,0,0,1,1,0,0,0,9637-CDTKZ
0,0,0,4.1588830833596715,1,1,0,1,0,0,1,1,0,4.6141299273595635,1,0,1,0,0,0,0,0,2748-MYRVK
0,0,1,1.0986122886681098,1,0,0,0,0,0,0,1,1,4.030694535145645,0,0,0,0,0,1,0,0,8903-XEBGX
0,1,0,2.833213344056216,0,0,0,0,0,1,1,1,1,3.9308447596687337,0,0,0,0,0,1,0,0,6581-NQCBA
0,0,0,2.1972245773362196,1,1,0,1,1,0,1,0,1,4.553876891600541,1,0,0,0,0,1,0,0,1567-DSCIC
0,0,0,1.3862943611198906,1,0,0,0,0,0,1,1,1,4.504797211841304,1,0,0,0,0,1,0,0,9611-CTWIH
0,1,0,4.02535169073515,0,0,0,0,1,1,1,1,1,4.017283516085639,0,0,0,0,0,0,0,0,4701-AHWMW
1,1,0,3.9318256327243257,1,0,0,0,0,0,0,0,1,4.277360322445531,1,0,0,0,0,1,0,0,3923-CSIHK
0,0,0,2.5649493574615367,1,1,0,0,1,0,1,0,1,4.505902184329423,1,0,0,0,0,1,0,0,5348-CAGXB
0,0,1,3.713572066704308,1,0,1,1,0,0,0,0,1,4.029806041084529,0,0,0,0,0,0,1,0,6682-QJDGB
0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.2626798770413155,1,0,0,0,0,1,0,0,1853-UDXBW
0,0,0,1.6094379124341003,1,0,0,0,1,1,0,1,1,4.515245478460105,1,0,0,0,0,1,0,0,8266-VBFQL
0,0,1,2.772588722239781,1,1,0,1,0,0,1,0,1,4.5217885770490405,1,0,0,0,0,1,0,0,1379-FRVEB
0,1,1,3.6635616461296463,1,1,0,0,1,0,1,1,1,4.626442321263631,1,0,0,0,1,0,0,0,8378-LKJAF
0,0,1,2.0794415416798357,1,0,0,0,0,0,0,0,1,4.277360322445531,1,0,0,0,0,1,0,0,1077-HUUJM
0,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,0,3.0421386463681466,0,1,0,0,0,0,1,0,0178-CIIKR
1,0,0,1.3862943611198906,1,1,0,0,0,0,0,0,1,4.331391018705302,1,0,0,0,1,0,0,0,1980-KXVPM
1,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.2520603082138555,1,0,0,0,0,1,0,0,0679-IDSTG
0,0,0,2.0794415416798357,1,0,0,0,0,0,0,0,1,2.9932291433358724,0,1,0,0,0,0,1,0,1386-ZIKUV
1,1,0,1.6094379124341003,1,1,0,0,0,0,0,0,1,4.32280727501391,1,0,0,0,0,0,1,0,8361-LTMKD
0,0,0,2.0794415416798357,1,1,0,0,0,0,1,1,1,4.554928969551344,1,0,0,0,0,1,0,0,8161-QYMTT
0,0,0,3.4965075614664802,1,1,1,1,0,1,1,1,1,4.692723082995953,1,0,0,0,1,0,0,0,0363-QJVFX
0,1,1,4.248495242049359,1,1,1,0,1,1,0,0,1,4.176692303570854,0,0,0,1,1,0,0,0,2954-PIBKO
1,1,1,4.2626798770413155,1,1,0,1,1,1,1,1,1,4.690430029938915,1,0,1,0,0,1,0,0,9844-FELAJ
1,0,0,4.290459441148391,1,1,1,1,1,1,0,1,1,4.685828089005546,1,0,0,1,0,0,0,0,8024-XNAFQ
1,0,0,4.23410650459726,1,0,0,0,0,0,0,0,1,3.044522437723423,0,1,0,1,1,0,0,0,3454-JFUBC
1,0,0,2.1972245773362196,1,0,0,0,1,0,0,0,1,4.318154558079471,1,0,0,0,0,0,0,0,4480-QQRHC
0,1,1,4.219507705176107,1,1,1,0,1,1,1,1,1,4.698205051955281,1,0,0,1,1,0,0,0,1150-WFARN
0,1,1,3.7612001156935624,1,1,1,0,0,0,1,1,0,4.585987366571318,1,0,1,0,0,1,0,0,9833-TGFHX
0,1,1,4.174387269895637,1,1,1,0,1,0,0,1,0,4.547541073151455,1,0,0,1,0,0,0,0,9777-IQHWP
0,0,0,1.0986122886681098,1,0,0,0,0,0,0,0,1,4.230476736546681,1,0,0,0,0,1,0,0,3750-CKVKH
0,1,1,2.8903717578961645,1,0,1,0,0,1,1,0,0,4.530985287798715,1,0,0,0,0,1,0,0,4558-FANTW
0,1,1,3.367295829986474,1,0,0,0,0,0,0,1,1,4.4073288175361,1,0,0,0,0,1,0,0,0256-LTHVJ
0,0,0,3.9318256327243257,1,1,0,1,0,1,1,1,1,4.389498649512583,0,0,0,1,0,0,1,0,4717-GHADL
0,0,0,3.713572066704308,1,0,0,0,0,0,0,0,1,3.0726933146901194,0,1,0,1,0,0,0,0,7205-BAIAD
0,1,1,4.290459441148391,0,0,1,1,1,1,0,0,0,3.834061463958434,0,0,0,1,1,0,0,0,9286-BHDQG
0,0,0,1.6094379124341003,1,0,0,0,0,0,0,1,1,4.393213824064446,1,0,0,0,0,1,0,0,4806-KEXQR
0,0,0,4.02535169073515,1,1,1,0,1,0,0,0,1,4.445588116163626,1,0,1,0,1,0,0,0,8034-RYTVV
0,1,0,4.02535169073515,1,0,1,1,1,0,0,0,0,4.087655574071304,0,0,0,1,0,1,0,0,6504-VBLFL
0,1,0,3.784189633918261,0,0,1,0,0,1,0,0,0,3.5553480614894135,0,0,0,0,0,0,0,0,7233-IOQNP
0,1,1,0.6931471805599453,1,1,0,0,0,0,0,0,1,4.324132656254979,1,0,0,0,0,1,0,0,7180-PISOG
0,1,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,4.379523504455763,1,0,0,0,0,1,0,0,6372-RFVNS
0,0,0,0.6931471805599453,1,1,0,1,0,0,0,1,1,4.520156811661135,1,0,0,0,1,0,0,0,5167-ZFFMM
0,0,0,2.772588722239781,1,1,0,0,0,0,0,0,0,3.96176509732296,0,0,0,0,0,1,0,0,3426-NIYYL
0,1,1,0.6931471805599453,1,0,0,0,0,0,0,1,0,4.394449154672439,1,0,0,0,0,1,0,0,1448-PWKYE
1,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.259152536523347,1,0,0,0,0,1,0,0,5539-TMZLF
0,1,1,3.1354942159291497,1,0,1,0,1,1,1,0,1,4.22683374526818,0,0,1,0,0,0,0,0,0628-CNQRM
1,1,0,4.1588830833596715,1,0,1,1,1,1,1,1,1,4.442651256490317,0,0,1,0,0,0,0,0,2055-BFOCC
0,0,0,3.9889840465642745,1,1,1,0,1,0,1,1,1,4.681668156960816,1,0,1,0,1,0,0,0,6777-TGHTM
0,0,0,2.6390573296152584,1,0,0,0,0,0,0,0,0,3.0325462466767075,0,1,0,1,0,0,1,0,5063-IUOKK
0,1,0,1.3862943611198906,1,1,0,0,0,0,0,0,1,4.341855469984605,1,0,0,0,0,1,0,0,3519-ZKXGG
1,1,0,4.2626798770413155,1,1,0,0,0,0,0,0,1,4.339249605317823,1,0,0,1,1,0,0,0,5671-RQRLP
0,0,0,1.9459101490553132,1,1,0,1,1,1,1,1,1,4.7086288943563215,1,0,0,0,1,0,0,0,3992-YWPKO
0,1,1,3.6635616461296463,1,0,0,0,0,0,0,0,0,3.0252910757955354,0,1,0,0,0,1,0,0,9313-CDOGY
0,1,0,1.791759469228055,1,0,0,0,0,0,0,0,0,3.013080911888604,0,1,0,0,0,0,1,0,4903-UYAVB
0,1,0,3.091042453358316,1,0,0,0,0,1,1,0,1,4.466482666214198,1,0,0,0,0,1,0,0,0682-USIXD
0,1,1,3.258096538021482,1,0,1,1,1,0,0,0,1,4.136765278106052,0,0,1,0,0,0,0,0,0074-HDKDG
0,1,0,3.044522437723423,1,0,0,0,0,0,0,0,0,3.0081547935525483,0,1,0,0,0,0,0,0,5537-UXXVS
0,0,0,1.791759469228055,1,0,0,0,0,0,0,0,0,3.075005454448499,0,1,0,0,0,0,0,0,3675-EQOZA
0,1,1,3.9318256327243257,1,0,0,0,0,0,0,0,0,3.070375816549757,0,1,0,1,1,0,0,0,6340-DACFT
1,1,0,3.2188758248682006,1,1,0,1,1,0,1,1,1,4.656338472562491,1,0,0,0,0,1,0,0,6892-XPFPU
1,0,0,2.833213344056216,1,0,0,0,0,0,0,0,0,4.257738109130536,1,0,0,0,0,1,0,0,6557-BZXLQ
1,0,0,2.833213344056216,1,1,0,0,0,0,1,0,1,4.45143608604605,1,0,0,0,0,1,0,0,4514-GFCFI
0,1,0,2.6390573296152584,1,1,0,1,1,0,1,0,0,4.554928969551344,1,0,0,0,0,1,0,0,0023-XUOPT
0,0,0,0.6931471805599453,1,1,0,1,0,0,0,0,1,4.383899879055562,1,0,0,0,0,0,1,0,2254-DLXRI
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0325462466767075,0,1,0,0,0,0,1,0,7239-HZZCX
0,0,0,3.8501476017100584,1,1,1,0,0,0,1,0,1,4.501474949649326,1,0,0,0,1,0,0,0,5575-TPIZQ
0,1,1,3.367295829986474,1,0,0,0,0,0,1,1,1,4.511957804265912,1,0,1,0,0,0,0,0,0431-APWVY
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.056356895370426,0,1,0,0,0,0,1,0,4211-MMAZN
1,1,0,3.9889840465642745,1,1,0,1,0,0,1,1,1,4.633757642840004,1,0,0,0,0,1,0,0,7056-IMHCC
1,0,0,1.0986122886681098,1,0,0,0,0,0,0,0,1,4.271793154274181,1,0,0,0,0,1,0,0,4342-HENTK
0,0,0,4.143134726391533,1,1,1,1,1,0,0,0,1,4.5331369830882595,1,0,1,0,0,1,0,0,0516-UXRMT
0,0,1,2.302585092994046,1,0,0,0,0,0,0,0,0,3.0492730404820207,0,1,1,0,0,0,1,0,9483-GCPWE
1,0,0,4.04305126783455,1,1,0,1,1,0,1,1,0,4.661077817926388,1,0,0,0,0,1,0,0,4840-ORQXB
0,1,0,4.174387269895637,1,1,1,0,1,1,1,1,1,4.695924549256556,1,0,1,0,0,0,1,0,5966-EMAZU
1,1,1,4.189654742026425,1,1,0,0,1,1,1,1,1,4.653007515402251,1,0,1,0,0,0,0,0,8433-WPJTV
0,0,0,3.4011973816621555,1,0,0,0,0,0,0,0,0,3.013080911888604,0,1,0,0,1,0,0,0,9142-XMYJH
0,1,1,3.258096538021482,1,0,0,1,1,0,0,0,0,4.000949214622548,0,0,1,0,0,0,1,0,5062-CJJKH
0,0,0,3.912023005428146,1,1,0,0,0,1,1,0,1,4.206928922969246,0,0,0,1,0,0,0,0,2676-SSLTO
0,0,0,4.0943445622221,1,1,1,0,0,1,0,1,0,4.244200317766478,0,0,1,0,0,0,0,0,4560-WQAQW
0,0,0,2.3978952727983707,1,0,0,0,0,0,0,0,1,3.070375816549757,0,1,0,0,0,0,1,0,1784-BXEFA
1,1,0,4.276666119016055,1,0,0,1,1,1,0,1,1,4.56954300834494,1,0,0,1,1,0,0,0,7375-WMVMT
0,1,1,3.1780538303479458,1,0,0,0,1,0,0,0,1,4.334672938290411,1,0,0,0,1,0,0,0,5934-TSSAU
0,1,0,4.127134385045092,1,1,0,0,0,0,0,0,0,3.269568939183719,0,1,0,1,0,0,0,0,6370-ZVHDV
0,0,0,0.6931471805599453,1,0,0,1,0,0,0,0,1,3.903990833730882,0,0,0,0,0,1,0,0,9752-ZNQUT
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.26619481914876,1,0,0,0,0,1,0,0,3244-DCJWY
0,1,1,3.912023005428146,1,1,0,0,1,0,1,1,1,4.613138355637268,1,0,0,0,0,1,0,0,6651-AZVTJ
1,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,3.269568939183719,0,0,0,0,0,1,0,0,5480-HPRRX
0,1,1,3.912023005428146,1,1,0,1,0,0,1,1,0,4.619566066271823,1,0,1,0,0,0,1,0,9139-WQQDY
0,1,1,4.290459441148391,1,1,0,0,1,0,1,1,1,4.354141431184346,0,0,0,1,0,0,0,0,9926-PJHDQ
0,0,0,1.791759469228055,1,0,0,0,0,0,0,0,1,4.258445572902527,1,0,0,0,0,1,0,0,6047-YHPVI
0,1,1,3.367295829986474,1,1,0,0,0,0,0,0,0,3.929862923556477,0,0,0,0,0,0,1,0,5155-AZQPB
0,1,0,4.204692619390966,1,1,0,1,1,1,0,0,1,4.51688527112052,1,0,1,0,0,0,0,0,8646-JCOMS
0,1,1,2.9444389791664403,1,0,0,0,1,0,1,1,0,4.565909472034789,1,0,0,0,0,0,1,0,9512-UIBFX
0,1,1,4.276666119016055,1,0,1,1,1,1,1,1,0,4.480173695813406,0,0,0,1,1,0,0,0,6365-HITVU
0,1,0,4.219507705176107,1,1,0,1,0,0,1,0,1,4.493120682179469,1,0,1,0,0,0,0,0,7964-ZRKKG
0,1,1,2.3978952727983707,1,1,0,0,0,0,0,0,0,3.299533727885655,0,1,0,1,1,0,0,0,9108-EQPNQ
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0349529867072724,0,1,0,0,0,0,1,0,4892-VLANZ
0,0,0,3.6109179126442243,1,1,1,0,0,0,0,0,0,4.015481713796376,0,0,1,0,0,0,1,0,8570-KLJYJ
0,1,1,3.7612001156935624,1,1,1,1,0,0,1,0,1,4.254193263163997,0,0,0,0,0,0,0,0,8401-EMUWF
0,1,0,2.70805020110221,1,0,0,0,0,1,0,0,0,3.9080149840306073,0,0,0,0,0,0,0,0,9097-ZUBYC
0,0,0,1.0986122886681098,1,1,0,0,0,0,0,1,1,4.465908118654584,1,0,0,0,0,1,0,0,6474-FVJLC
0,1,1,4.02535169073515,1,0,0,0,0,0,0,0,0,3.0032042883926917,0,1,1,0,1,0,0,0,6051-PTVNS
0,1,1,4.219507705176107,1,0,1,1,1,0,1,1,0,4.410978456623649,0,0,0,1,1,0,0,0,0379-DJQHR
0,1,1,3.6109179126442243,1,0,1,0,1,0,0,1,1,4.169761201506855,0,0,1,0,1,0,0,0,5975-BAICR
1,1,1,3.5553480614894135,1,1,0,1,0,0,0,0,1,4.389498649512583,1,0,0,0,0,0,1,0,8988-ECPJR
0,0,0,3.258096538021482,1,0,0,0,0,0,0,0,0,3.0349529867072724,0,1,0,1,1,0,0,0,2805-AUFQN
0,1,1,3.828641396489095,1,1,1,1,1,1,1,0,0,4.410371107683024,0,0,0,0,0,0,1,0,7925-PNRGI
0,0,0,4.219507705176107,1,0,0,0,0,0,0,0,1,3.0349529867072724,0,1,0,1,0,0,1,0,7167-PCEYD
0,1,1,3.5263605246161616,1,1,0,0,0,0,0,1,0,4.46763077196603,1,0,0,0,1,0,0,0,3023-GFLBR
0,1,1,4.290459441148391,1,1,1,0,1,1,0,0,1,4.212127597878484,0,0,0,1,1,0,0,0,8338-QIUNR
0,0,0,3.5263605246161616,1,1,0,0,0,0,0,0,0,3.2846635654062037,0,1,0,1,1,0,0,0,4213-HKBJO
0,0,0,3.4339872044851463,1,0,0,1,0,0,1,1,1,4.584967478670572,1,0,1,0,0,0,0,0,6874-SGLHU
0,1,1,4.02535169073515,1,0,0,0,0,0,0,0,0,3.068052935133617,0,1,0,1,0,0,1,0,2400-FEQME
0,0,0,1.6094379124341003,1,0,0,0,0,0,1,0,1,4.382026634673881,1,0,0,0,0,1,0,0,8752-STIVR
0,1,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.25063580654847,1,0,0,0,0,1,0,0,1447-GIQMR
0,1,1,4.276666119016055,1,1,1,1,1,1,1,1,0,4.509760001183433,0,0,0,1,1,0,0,0,4674-HGNUA
1,0,0,3.970291913552122,0,0,0,1,1,1,1,0,1,3.9415818076696905,0,0,0,0,0,1,0,0,0523-VNGTF
0,0,0,3.295836866004329,1,1,0,0,1,1,0,0,1,4.446174454497633,1,0,0,0,0,0,1,0,4993-JCRGJ
0,1,1,4.219507705176107,1,1,1,0,1,1,0,1,1,4.617592705986649,1,0,1,0,0,0,0,0,9402-ROUMJ
0,0,0,1.791759469228055,1,1,1,0,0,0,0,0,1,4.00369019395397,0,0,0,0,0,1,0,0,7129-ACFOG
0,0,0,2.9444389791664403,1,1,0,0,1,0,0,1,1,4.51852237926242,1,0,0,0,1,0,0,0,9050-QLROH
0,1,1,3.9318256327243257,1,1,1,1,1,1,0,1,1,4.395066248181685,0,0,1,0,0,0,0,0,5073-RZGBK
0,0,0,2.1972245773362196,1,0,0,0,0,0,0,0,0,3.796612153916818,0,0,0,0,0,0,1,0,9327-QSDED
0,0,0,2.6390573296152584,1,1,1,1,0,0,1,0,1,4.581389657322688,1,0,0,0,0,1,0,0,6821-BUXUX
1,0,0,2.833213344056216,1,1,0,0,0,0,1,0,1,4.472780997942346,1,0,0,0,0,1,0,0,3372-KWFBM
0,0,0,3.2188758248682006,1,0,0,0,0,0,1,1,1,4.514698282824016,1,0,0,0,0,1,0,0,4873-ILOLJ
0,0,0,2.1972245773362196,1,0,0,1,0,1,1,0,1,4.214347354616797,0,0,0,0,0,1,0,0,4226-KKDON
0,0,0,4.060443010546419,1,0,0,0,1,0,1,1,1,4.566948973167894,1,0,0,1,0,1,0,0,1447-PJGGA
0,1,1,1.9459101490553132,1,0,0,0,0,0,0,0,0,3.0301337002713233,0,1,0,0,0,0,1,0,3077-RSNTJ
0,1,1,4.0943445622221,1,0,0,1,0,1,1,1,1,4.343155860284888,0,0,0,1,1,0,0,0,0604-THJFP
0,1,1,4.219507705176107,1,1,0,1,1,1,1,1,1,4.720282993088596,1,0,0,1,0,0,0,0,3022-BEXHZ
0,0,0,1.791759469228055,1,0,1,0,0,1,0,0,0,4.00460218672124,0,0,0,0,1,0,0,0,0870-VEMYL
1,1,0,3.713572066704308,0,0,0,1,0,0,1,0,1,3.696351468952637,0,0,0,0,0,1,0,0,1862-SKORY
0,1,1,4.219507705176107,1,1,0,1,0,1,1,0,0,4.554928969551344,1,0,0,1,1,0,0,0,3392-EHMNK
0,0,1,3.8918202981106265,1,1,1,1,1,0,0,0,1,4.180522258463153,0,0,1,0,0,0,0,0,5825-XJOCM
0,0,0,3.7376696182833684,1,0,0,0,0,1,0,0,1,4.3208159036289855,1,0,0,0,0,1,0,0,8728-SKJLR
0,1,1,3.58351893845611,1,0,0,0,0,0,0,0,0,3.0492730404820207,0,1,0,1,0,0,1,0,5845-BZZIB
0,0,1,4.143134726391533,1,1,0,0,1,1,1,1,1,4.654436427291009,1,0,0,1,0,1,0,0,7572-KPVKK
1,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.257030144499196,1,0,0,0,0,1,0,0,8375-DKEBR
0,1,0,2.772588722239781,1,0,0,0,1,0,1,0,1,4.446174454497633,1,0,0,0,0,1,0,0,7861-UVUFT
0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0633909220278057,0,1,1,0,0,0,1,0,2239-CFOUJ
0,1,1,4.248495242049359,1,0,0,0,0,0,0,0,0,3.0325462466767075,0,1,0,1,0,0,0,0,2984-RGEYA
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0155349008501706,0,1,0,0,1,0,0,0,2220-IAHLS
0,1,1,4.290459441148391,1,1,1,1,1,1,1,1,0,4.508659285607248,0,0,0,1,1,0,0,0,7408-OFWXJ
0,0,0,3.4011973816621555,1,1,0,0,1,0,1,1,0,4.620551288026394,1,0,0,0,0,0,0,0,6481-ESCNL
0,1,0,4.23410650459726,1,1,0,0,0,0,0,0,0,3.260017768199376,0,1,0,1,1,0,0,0,2696-RZVZW
0,0,0,2.302585092994046,1,0,0,0,0,0,1,0,1,4.365007629504287,1,0,0,0,0,0,0,0,2754-XBHTB
0,1,0,2.3978952727983707,1,0,0,0,0,0,0,0,0,3.0492730404820207,0,1,1,0,0,0,1,0,1952-DVVSW
0,1,0,4.0943445622221,1,1,0,1,0,1,1,1,1,4.395682961121367,0,0,1,0,0,1,0,0,4759-PXTAN
0,0,0,0.6931471805599453,1,1,0,0,0,0,0,0,1,3.9308447596687337,0,0,0,0,0,0,0,0,3334-CTHOL
0,1,0,2.6390573296152584,0,0,0,0,1,0,1,1,1,3.907010463604602,0,0,0,0,0,0,0,0,7470-MCQTK
1,0,0,3.8501476017100584,1,1,0,1,1,0,1,1,1,4.658236906924784,1,0,0,0,0,1,0,0,8818-DOPVL
0,1,1,4.219507705176107,1,0,0,1,1,1,1,1,0,4.645832167706981,1,0,0,1,0,0,0,0,5696-CEIQJ
0,1,1,4.143134726391533,1,0,1,1,1,1,1,1,0,4.692723082995953,1,0,0,1,0,0,1,0,0181-RITDD
0,1,0,4.290459441148391,1,1,1,1,1,1,0,0,1,4.231203744939298,0,0,0,1,0,0,0,0,5803-NQJZO
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.039749158970765,0,1,0,0,0,0,1,0,6654-QGBZZ
1,1,0,3.970291913552122,1,1,1,1,1,0,1,1,1,4.701389043728634,1,0,0,0,0,1,0,0,9278-VZKCD
0,1,1,4.290459441148391,1,1,1,1,1,1,1,1,0,4.49647076906475,0,0,0,1,1,0,0,0,2925-VDZHY
0,1,0,4.189654742026425,1,0,0,0,0,1,1,0,1,4.107589788972121,0,0,0,1,1,0,0,0,1972-XMUWV
0,1,1,1.6094379124341003,1,0,0,0,0,1,0,1,0,4.134366236571586,0,0,0,0,1,0,0,0,5949-EBSQK
